timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,compass,latitude,longitude
0.0,0.010974506847560406,-4.656612873077393e-10,9.815632820129395,1.6989021389690606e-07,-2.3713084829068976e-08,1.6020039739217395e-09,1.532123808790048,0.000269494670902759,0.00031654959841345606
0.10000000149011612,0.010969939641654491,0.0,9.81154727935791,1.798588726842354e-07,-8.505239179612545e-09,1.3900071094141708e-09,1.532123808790048,0.000269494670902759,0.00031654959841345606
0.20000000298023224,0.010968604125082493,0.0,9.81035327911377,9.482394034421304e-07,2.2495083840112784e-07,-1.5433820887977845e-09,1.532123808790048,0.000269494670902759,0.00031654959841345606
0.30000000447034836,0.010967926122248173,0.0,9.809746742248535,1.1295607009742525e-06,1.3613657756650355e-07,-1.8020211989266954e-09,1.532123808790048,0.000269494670902759,0.00031654959841345606
0.4000000059604645,4.402090072631836,0.31213831901550293,9.566171646118164,0.016476228833198547,-0.07297179102897644,0.051422592252492905,1.6756134900907336,0.00026988443522668604,0.00031658804711908286
0.5000000074505806,8.509294509887695,-0.18051719665527344,9.757804870605469,-0.007991903461515903,-0.0007402906194329262,0.016028957441449165,1.730313913832427,0.00027103059731814483,0.0003166331438183741
0.6000000089406967,1.817885160446167,-0.6982965469360352,10.071884155273438,-0.01452093105763197,0.021035440266132355,-0.054514847695827484,1.4672711626207768,0.0002723347177919777,0.0003166214241594398
0.7000000104308128,1.8435335159301758,-1.1070082187652588,9.797422409057617,-0.014039837755262852,0.013103094883263111,-0.14243394136428833,0.7483427928624241,0.0002738004804427874,0.00031651622137309914
0.800000011920929,2.0586695671081543,-1.470945119857788,9.750167846679688,-0.013401532545685768,0.007353966124355793,-0.24631379544734955,359.4830193392561,0.0002754456704110453,0.0003162830618427208
0.9000000134110451,1.900874137878418,-1.8766206502914429,9.76655387878418,-0.013761162757873535,0.006587030366063118,-0.3647686541080475,357.5875325615508,0.00027725085769247926,0.0003158820233383091
1.0000000149011612,1.5721758604049683,-2.3098344802856445,9.77902889251709,-0.013625502586364746,0.009774276055395603,-0.4954158365726471,354.98465675188567,0.0002791759830245155,0.0003152717786415165
1.1000000163912773,1.050384759902954,-2.744328260421753,9.78175163269043,-0.014074265025556087,0.014129219576716423,-0.6338856220245361,351.6213896423013,0.00028115747922186074,0.0003144155239111281
1.2000000178813934,0.5139644145965576,-3.217966318130493,9.77084732055664,-0.013942793011665344,0.01905035227537155,-0.7762019634246826,347.463990098298,0.0002831222354870988,0.00031328043039492416
1.3000000193715096,1.6943198442459106,-2.1169333457946777,9.712414741516113,0.020263217389583588,0.004040511325001717,-0.7367235422134399,343.2543532675224,0.000285178881426873,0.00031193040792890656
1.4000000208616257,2.643120288848877,-1.2492012977600098,9.765103340148926,0.015831386670470238,-0.0007279142737388611,-0.6751099228858948,339.35587253457584,0.00028741791882680445,0.0003103999986657238
1.5000000223517418,2.846731662750244,-0.9321703910827637,9.798760414123535,0.006983139552175999,-0.0015052687376737595,-0.5930001139640808,335.88138262454703,0.0002898547169252197,0.00030869485682679163
1.600000023841858,2.8971996307373047,-0.5826148986816406,9.806573867797852,0.0029896749183535576,-0.0012190286070108414,-0.48801884055137634,332.9555208294103,0.0002924969517152931,0.00030682930643969653
1.700000025331974,2.8503410816192627,-0.11614131927490234,9.80716609954834,0.004101557191461325,-0.0008523673750460148,-0.3583761155605316,330.7153007439162,0.00029535366999766666,0.0003048321668996542
1.8000000268220901,2.7191548347473145,0.5122206211090088,9.80508041381836,0.008948318660259247,-0.0002459213137626648,-0.20236653089523315,329.30789928430005,0.00029843888734149004,0.0003027506252544793
1.9000000283122063,2.487532615661621,1.3359203338623047,9.799795150756836,0.01626233384013176,0.0013649426400661469,-0.018445411697030067,328.8897004617985,0.00030177080009252677,0.00030065431409760646
2.0000000298023224,2.187302350997925,2.071019172668457,9.789724349975586,0.02693607285618782,0.004810694605112076,0.17740245163440704,329.49130352389324,0.0003053583521790415,0.0002986133800425989
2.1000000312924385,1.7855913639068604,3.1357061862945557,9.77003288269043,0.031650956720113754,0.010059062391519547,0.38200560212135315,331.24237278178776,0.0003092127149670887,0.000296733368555883
2.2000000327825546,1.3452415466308594,4.14061164855957,9.740281105041504,0.03421125188469887,0.017114609479904175,0.5886834263801575,334.16738763346734,0.00031332792585203606,0.00029512225813249437
2.3000000342726707,0.8751511573791504,5.204184532165527,9.714903831481934,0.03956274315714836,0.027017973363399506,0.7973812222480774,338.2746809097195,0.0003176794489263557,0.00029389844474207684
2.400000035762787,1.6621348857879639,3.5615975856781006,9.688957214355469,-0.04667964205145836,0.02179577946662903,0.6562337279319763,342.38981524313886,0.00032226265800261444,0.00029291930493292054
2.500000037252903,0.6647579669952393,2.408977508544922,9.80985164642334,-0.026939567178487778,0.02566487155854702,0.5778970122337341,346.0613151295875,0.00032695134399318704,0.0002921240472578045
2.600000038743019,0.3654599189758301,1.6345750093460083,9.772551536560059,-0.03824042156338692,0.01441342756152153,0.38728463649749756,348.90423110744354,0.00033169784015285586,0.00029145945349940403
2.7000000402331352,1.420197606086731,1.8531917333602905,9.702238082885742,0.021023403853178024,-0.039046645164489746,0.41413262486457825,351.219993085158,0.0003365924768701234,0.00029093374797977827
2.8000000417232513,7.644163131713867,1.926990032196045,9.554662704467773,0.009976737201213837,-0.026266248896718025,0.3910987079143524,353.4795016248683,0.00034218169189159653,0.0002904960427061859
2.9000000432133675,5.973902702331543,0.8857626914978027,9.911785125732422,-0.015976255759596825,0.003981554880738258,0.2456168234348297,355.14243412171294,0.0003483036030615949,0.0002900884590121354
3.0000000447034836,4.230620861053467,1.2064745426177979,9.887349128723145,0.007252423092722893,0.017535937950015068,0.22063587605953217,356.4410989697425,0.0003548035246865311,0.00028976181635435085
3.1000000461935997,3.078277111053467,1.242363691329956,9.824907302856445,0.0046539269387722015,0.02272835560142994,0.19249847531318665,357.58581135387993,0.000361577830219062,0.0002895311241205903
3.200000047683716,1.0904408693313599,0.22549968957901,9.861617088317871,-0.021677974611520767,0.039964500814676285,0.07688246667385101,358.1603941876181,0.0003684464070516924,0.0002893161266347594
3.300000049173832,-2.20990252494812,1.2583847045898438,9.870113372802734,0.02371269091963768,0.04199643433094025,0.17946487665176392,358.8382221608502,0.0003751179428377327,0.0002892147275973712
3.400000050663948,-3.1526219844818115,0.7611758708953857,9.74580192565918,-0.008452903479337692,0.022458087652921677,0.13485385477542877,359.53312560700726,0.0003815084124170198,0.00028918107641294564
3.500000052154064,-2.085601329803467,-0.09518575668334961,9.691813468933105,-0.02091597579419613,2.030283212661743e-06,0.03629831224679947,359.7405721124789,0.000387713423549485,0.0002891393379784952
3.6000000536441803,-0.5438722968101501,0.840458869934082,9.725293159484863,0.017932869493961334,-0.010028207674622536,0.12075160443782806,0.09065408596539092,0.00039387045944749843,0.00028917089881439737
3.7000000551342964,0.5682940483093262,0.38022303581237793,9.783578872680664,-0.0065861651673913,-0.011232259683310986,0.08280087262392044,0.4584225535756863,0.00040007776649986226,0.0002892353912065449
